GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US060750110001,060750110001,"Block Group 1, Census Tract 110, San Francisco County, California",480,157
1500000US060750110002,060750110002,"Block Group 2, Census Tract 110, San Francisco County, California",1074,169
1500000US060750110003,060750110003,"Block Group 3, Census Tract 110, San Francisco County, California",1205,190
1500000US060750111001,060750111001,"Block Group 1, Census Tract 111, San Francisco County, California",1303,193
1500000US060750111002,060750111002,"Block Group 2, Census Tract 111, San Francisco County, California",1272,168
1500000US060750111003,060750111003,"Block Group 3, Census Tract 111, San Francisco County, California",696,136
1500000US060750112001,060750112001,"Block Group 1, Census Tract 112, San Francisco County, California",1050,143
1500000US060750112002,060750112002,"Block Group 2, Census Tract 112, San Francisco County, California",768,135
1500000US060750112003,060750112003,"Block Group 3, Census Tract 112, San Francisco County, California",539,120
1500000US060750113001,060750113001,"Block Group 1, Census Tract 113, San Francisco County, California",649,106
1500000US060750113002,060750113002,"Block Group 2, Census Tract 113, San Francisco County, California",972,117
1500000US060750117001,060750117001,"Block Group 1, Census Tract 117, San Francisco County, California",382,93
1500000US060750117002,060750117002,"Block Group 2, Census Tract 117, San Francisco County, California",835,129
1500000US060750118001,060750118001,"Block Group 1, Census Tract 118, San Francisco County, California",732,36
1500000US060750119011,060750119011,"Block Group 1, Census Tract 119.01, San Francisco County, California",799,135
1500000US060750119012,060750119012,"Block Group 2, Census Tract 119.01, San Francisco County, California",965,144
1500000US060750119021,060750119021,"Block Group 1, Census Tract 119.02, San Francisco County, California",1529,106
1500000US060750119022,060750119022,"Block Group 2, Census Tract 119.02, San Francisco County, California",415,89
1500000US060750120001,060750120001,"Block Group 1, Census Tract 120, San Francisco County, California",1412,184
1500000US060750120002,060750120002,"Block Group 2, Census Tract 120, San Francisco County, California",1350,193
1500000US060750121001,060750121001,"Block Group 1, Census Tract 121, San Francisco County, California",1739,141
1500000US060750121002,060750121002,"Block Group 2, Census Tract 121, San Francisco County, California",577,117
1500000US060750122011,060750122011,"Block Group 1, Census Tract 122.01, San Francisco County, California",1665,233
1500000US060750122012,060750122012,"Block Group 2, Census Tract 122.01, San Francisco County, California",1292,241
1500000US060750122021,060750122021,"Block Group 1, Census Tract 122.02, San Francisco County, California",1645,108
1500000US060750123011,060750123011,"Block Group 1, Census Tract 123.01, San Francisco County, California",986,118
1500000US060750123012,060750123012,"Block Group 2, Census Tract 123.01, San Francisco County, California",706,127
1500000US060750123021,060750123021,"Block Group 1, Census Tract 123.02, San Francisco County, California",1122,143
1500000US060750123022,060750123022,"Block Group 2, Census Tract 123.02, San Francisco County, California",1132,144
1500000US060750124011,060750124011,"Block Group 1, Census Tract 124.01, San Francisco County, California",1018,188
1500000US060750124012,060750124012,"Block Group 2, Census Tract 124.01, San Francisco County, California",1908,195
1500000US060750124021,060750124021,"Block Group 1, Census Tract 124.02, San Francisco County, California",501,166
1500000US060750124022,060750124022,"Block Group 2, Census Tract 124.02, San Francisco County, California",672,130
1500000US060750124023,060750124023,"Block Group 3, Census Tract 124.02, San Francisco County, California",1206,186
1500000US060750125011,060750125011,"Block Group 1, Census Tract 125.01, San Francisco County, California",1357,181
1500000US060750125012,060750125012,"Block Group 2, Census Tract 125.01, San Francisco County, California",1293,187
1500000US060750125021,060750125021,"Block Group 1, Census Tract 125.02, San Francisco County, California",1215,190
1500000US060750125022,060750125022,"Block Group 2, Census Tract 125.02, San Francisco County, California",1033,189
1500000US060750126011,060750126011,"Block Group 1, Census Tract 126.01, San Francisco County, California",1679,30
1500000US060750126021,060750126021,"Block Group 1, Census Tract 126.02, San Francisco County, California",1106,131
1500000US060750126022,060750126022,"Block Group 2, Census Tract 126.02, San Francisco County, California",737,126
1500000US060750127001,060750127001,"Block Group 1, Census Tract 127, San Francisco County, California",1018,133
1500000US060750127002,060750127002,"Block Group 2, Census Tract 127, San Francisco County, California",816,155
1500000US060750127003,060750127003,"Block Group 3, Census Tract 127, San Francisco County, California",487,101
1500000US060750128001,060750128001,"Block Group 1, Census Tract 128, San Francisco County, California",1144,161
1500000US060750128002,060750128002,"Block Group 2, Census Tract 128, San Francisco County, California",449,137
1500000US060750128003,060750128003,"Block Group 3, Census Tract 128, San Francisco County, California",559,125
1500000US060750128004,060750128004,"Block Group 4, Census Tract 128, San Francisco County, California",513,104
1500000US060750129011,060750129011,"Block Group 1, Census Tract 129.01, San Francisco County, California",762,112
1500000US060750129012,060750129012,"Block Group 2, Census Tract 129.01, San Francisco County, California",937,112
1500000US060750129021,060750129021,"Block Group 1, Census Tract 129.02, San Francisco County, California",839,131
1500000US060750129022,060750129022,"Block Group 2, Census Tract 129.02, San Francisco County, California",814,131
1500000US060750129023,060750129023,"Block Group 3, Census Tract 129.02, San Francisco County, California",561,116
1500000US060750130001,060750130001,"Block Group 1, Census Tract 130, San Francisco County, California",642,138
1500000US060750130002,060750130002,"Block Group 2, Census Tract 130, San Francisco County, California",561,103
1500000US060750130003,060750130003,"Block Group 3, Census Tract 130, San Francisco County, California",644,155
1500000US060750130004,060750130004,"Block Group 4, Census Tract 130, San Francisco County, California",849,151
1500000US060750131011,060750131011,"Block Group 1, Census Tract 131.01, San Francisco County, California",1212,178
1500000US060750131012,060750131012,"Block Group 2, Census Tract 131.01, San Francisco County, California",1362,168
1500000US060750131021,060750131021,"Block Group 1, Census Tract 131.02, San Francisco County, California",949,105
1500000US060750131022,060750131022,"Block Group 2, Census Tract 131.02, San Francisco County, California",794,99
1500000US060750132001,060750132001,"Block Group 1, Census Tract 132, San Francisco County, California",1501,148
1500000US060750132002,060750132002,"Block Group 2, Census Tract 132, San Francisco County, California",404,105
1500000US060750132003,060750132003,"Block Group 3, Census Tract 132, San Francisco County, California",714,122
1500000US060750133001,060750133001,"Block Group 1, Census Tract 133, San Francisco County, California",325,74
1500000US060750133002,060750133002,"Block Group 2, Census Tract 133, San Francisco County, California",601,87
1500000US060750133003,060750133003,"Block Group 3, Census Tract 133, San Francisco County, California",486,69
1500000US060750133004,060750133004,"Block Group 4, Census Tract 133, San Francisco County, California",302,71
1500000US060750133005,060750133005,"Block Group 5, Census Tract 133, San Francisco County, California",384,72
1500000US060750134001,060750134001,"Block Group 1, Census Tract 134, San Francisco County, California",487,86
1500000US060750134002,060750134002,"Block Group 2, Census Tract 134, San Francisco County, California",933,119
1500000US060750134003,060750134003,"Block Group 3, Census Tract 134, San Francisco County, California",783,123
1500000US060750135001,060750135001,"Block Group 1, Census Tract 135, San Francisco County, California",846,100
1500000US060750135002,060750135002,"Block Group 2, Census Tract 135, San Francisco County, California",1008,97
1500000US060750151001,060750151001,"Block Group 1, Census Tract 151, San Francisco County, California",1047,98
1500000US060750151002,060750151002,"Block Group 2, Census Tract 151, San Francisco County, California",767,115
1500000US060750152001,060750152001,"Block Group 1, Census Tract 152, San Francisco County, California",1143,157
1500000US060750152002,060750152002,"Block Group 2, Census Tract 152, San Francisco County, California",798,151
1500000US060750152003,060750152003,"Block Group 3, Census Tract 152, San Francisco County, California",625,118
1500000US060750153001,060750153001,"Block Group 1, Census Tract 153, San Francisco County, California",474,63
1500000US060750153002,060750153002,"Block Group 2, Census Tract 153, San Francisco County, California",549,65
1500000US060750154001,060750154001,"Block Group 1, Census Tract 154, San Francisco County, California",448,125
1500000US060750154002,060750154002,"Block Group 2, Census Tract 154, San Francisco County, California",699,125
1500000US060750154003,060750154003,"Block Group 3, Census Tract 154, San Francisco County, California",827,156
1500000US060750154004,060750154004,"Block Group 4, Census Tract 154, San Francisco County, California",450,101
1500000US060750154005,060750154005,"Block Group 5, Census Tract 154, San Francisco County, California",623,121
1500000US060750155001,060750155001,"Block Group 1, Census Tract 155, San Francisco County, California",1239,158
1500000US060750155002,060750155002,"Block Group 2, Census Tract 155, San Francisco County, California",894,136
1500000US060750155003,060750155003,"Block Group 3, Census Tract 155, San Francisco County, California",290,104
1500000US060750156001,060750156001,"Block Group 1, Census Tract 156, San Francisco County, California",306,57
1500000US060750156002,060750156002,"Block Group 2, Census Tract 156, San Francisco County, California",598,80
1500000US060750156003,060750156003,"Block Group 3, Census Tract 156, San Francisco County, California",550,83
1500000US060750157001,060750157001,"Block Group 1, Census Tract 157, San Francisco County, California",557,92
1500000US060750157002,060750157002,"Block Group 2, Census Tract 157, San Francisco County, California",943,146
1500000US060750157003,060750157003,"Block Group 3, Census Tract 157, San Francisco County, California",729,175
1500000US060750157004,060750157004,"Block Group 4, Census Tract 157, San Francisco County, California",590,167
1500000US060750158011,060750158011,"Block Group 1, Census Tract 158.01, San Francisco County, California",151,54
1500000US060750158012,060750158012,"Block Group 2, Census Tract 158.01, San Francisco County, California",970,122
1500000US060750158013,060750158013,"Block Group 3, Census Tract 158.01, San Francisco County, California",637,128
1500000US060750158021,060750158021,"Block Group 1, Census Tract 158.02, San Francisco County, California",788,99
1500000US060750158022,060750158022,"Block Group 2, Census Tract 158.02, San Francisco County, California",884,103
1500000US060750159001,060750159001,"Block Group 1, Census Tract 159, San Francisco County, California",1084,152
1500000US060750159002,060750159002,"Block Group 2, Census Tract 159, San Francisco County, California",1269,168
1500000US060750160001,060750160001,"Block Group 1, Census Tract 160, San Francisco County, California",1817,61
1500000US060750161001,060750161001,"Block Group 1, Census Tract 161, San Francisco County, California",369,130
1500000US060750161002,060750161002,"Block Group 2, Census Tract 161, San Francisco County, California",936,183
1500000US060750161003,060750161003,"Block Group 3, Census Tract 161, San Francisco County, California",520,143
1500000US060750161004,060750161004,"Block Group 4, Census Tract 161, San Francisco County, California",1006,211
1500000US060750162001,060750162001,"Block Group 1, Census Tract 162, San Francisco County, California",528,108
1500000US060750162002,060750162002,"Block Group 2, Census Tract 162, San Francisco County, California",673,81
1500000US060750162003,060750162003,"Block Group 3, Census Tract 162, San Francisco County, California",518,86
1500000US060750163001,060750163001,"Block Group 1, Census Tract 163, San Francisco County, California",475,127
1500000US060750163002,060750163002,"Block Group 2, Census Tract 163, San Francisco County, California",629,150
1500000US060750163003,060750163003,"Block Group 3, Census Tract 163, San Francisco County, California",1093,153
1500000US060750164001,060750164001,"Block Group 1, Census Tract 164, San Francisco County, California",1115,110
1500000US060750164002,060750164002,"Block Group 2, Census Tract 164, San Francisco County, California",811,98
1500000US060750165001,060750165001,"Block Group 1, Census Tract 165, San Francisco County, California",779,162
1500000US060750165002,060750165002,"Block Group 2, Census Tract 165, San Francisco County, California",601,105
1500000US060750165003,060750165003,"Block Group 3, Census Tract 165, San Francisco County, California",576,119
1500000US060750165004,060750165004,"Block Group 4, Census Tract 165, San Francisco County, California",562,138
1500000US060750166001,060750166001,"Block Group 1, Census Tract 166, San Francisco County, California",966,137
1500000US060750166002,060750166002,"Block Group 2, Census Tract 166, San Francisco County, California",503,129
1500000US060750166003,060750166003,"Block Group 3, Census Tract 166, San Francisco County, California",747,149
1500000US060750166004,060750166004,"Block Group 4, Census Tract 166, San Francisco County, California",456,87
1500000US060750167001,060750167001,"Block Group 1, Census Tract 167, San Francisco County, California",952,140
1500000US060750167002,060750167002,"Block Group 2, Census Tract 167, San Francisco County, California",274,80
1500000US060750167003,060750167003,"Block Group 3, Census Tract 167, San Francisco County, California",546,120
1500000US060750167004,060750167004,"Block Group 4, Census Tract 167, San Francisco County, California",778,154
1500000US060750168011,060750168011,"Block Group 1, Census Tract 168.01, San Francisco County, California",664,124
1500000US060750168012,060750168012,"Block Group 2, Census Tract 168.01, San Francisco County, California",564,106
1500000US060750168013,060750168013,"Block Group 3, Census Tract 168.01, San Francisco County, California",519,109
1500000US060750168021,060750168021,"Block Group 1, Census Tract 168.02, San Francisco County, California",647,92
1500000US060750168022,060750168022,"Block Group 2, Census Tract 168.02, San Francisco County, California",689,101
1500000US060750168023,060750168023,"Block Group 3, Census Tract 168.02, San Francisco County, California",633,127
1500000US060750169001,060750169001,"Block Group 1, Census Tract 169, San Francisco County, California",1116,87
1500000US060750169002,060750169002,"Block Group 2, Census Tract 169, San Francisco County, California",672,87
1500000US060750170001,060750170001,"Block Group 1, Census Tract 170, San Francisco County, California",571,125
1500000US060750170002,060750170002,"Block Group 2, Census Tract 170, San Francisco County, California",1440,139
1500000US060750170003,060750170003,"Block Group 3, Census Tract 170, San Francisco County, California",359,86
1500000US060750171011,060750171011,"Block Group 1, Census Tract 171.01, San Francisco County, California",662,104
1500000US060750171012,060750171012,"Block Group 2, Census Tract 171.01, San Francisco County, California",667,90
1500000US060750171013,060750171013,"Block Group 3, Census Tract 171.01, San Francisco County, California",637,92
1500000US060750171021,060750171021,"Block Group 1, Census Tract 171.02, San Francisco County, California",630,79
1500000US060750171022,060750171022,"Block Group 2, Census Tract 171.02, San Francisco County, California",356,92
1500000US060750171023,060750171023,"Block Group 3, Census Tract 171.02, San Francisco County, California",871,100
1500000US060750176011,060750176011,"Block Group 1, Census Tract 176.01, San Francisco County, California",0,12
1500000US060750176012,060750176012,"Block Group 2, Census Tract 176.01, San Francisco County, California",1794,222
1500000US060750176013,060750176013,"Block Group 3, Census Tract 176.01, San Francisco County, California",1676,218
1500000US060750176014,060750176014,"Block Group 4, Census Tract 176.01, San Francisco County, California",571,135
1500000US060750176015,060750176015,"Block Group 5, Census Tract 176.01, San Francisco County, California",900,198
1500000US060750177001,060750177001,"Block Group 1, Census Tract 177, San Francisco County, California",129,55
1500000US060750177002,060750177002,"Block Group 2, Census Tract 177, San Francisco County, California",710,63
1500000US060750178011,060750178011,"Block Group 1, Census Tract 178.01, San Francisco County, California",962,156
1500000US060750178012,060750178012,"Block Group 2, Census Tract 178.01, San Francisco County, California",1529,159
1500000US060750178021,060750178021,"Block Group 1, Census Tract 178.02, San Francisco County, California",1494,185
1500000US060750178022,060750178022,"Block Group 2, Census Tract 178.02, San Francisco County, California",882,169
1500000US060750179021,060750179021,"Block Group 1, Census Tract 179.02, San Francisco County, California",840,62
1500000US060750180001,060750180001,"Block Group 1, Census Tract 180, San Francisco County, California",955,100
1500000US060750180002,060750180002,"Block Group 2, Census Tract 180, San Francisco County, California",618,111
1500000US060750201001,060750201001,"Block Group 1, Census Tract 201, San Francisco County, California",731,146
1500000US060750201002,060750201002,"Block Group 2, Census Tract 201, San Francisco County, California",631,160
1500000US060750201003,060750201003,"Block Group 3, Census Tract 201, San Francisco County, California",454,131
1500000US060750201004,060750201004,"Block Group 4, Census Tract 201, San Francisco County, California",1259,198
1500000US060750202001,060750202001,"Block Group 1, Census Tract 202, San Francisco County, California",810,160
1500000US060750202002,060750202002,"Block Group 2, Census Tract 202, San Francisco County, California",1199,160
1500000US060750202003,060750202003,"Block Group 3, Census Tract 202, San Francisco County, California",1377,163
1500000US060750203001,060750203001,"Block Group 1, Census Tract 203, San Francisco County, California",768,90
1500000US060750203002,060750203002,"Block Group 2, Census Tract 203, San Francisco County, California",415,79
1500000US060750203003,060750203003,"Block Group 3, Census Tract 203, San Francisco County, California",630,79
1500000US060750204011,060750204011,"Block Group 1, Census Tract 204.01, San Francisco County, California",610,118
1500000US060750204012,060750204012,"Block Group 2, Census Tract 204.01, San Francisco County, California",478,116
1500000US060750204013,060750204013,"Block Group 3, Census Tract 204.01, San Francisco County, California",764,97
1500000US060750204021,060750204021,"Block Group 1, Census Tract 204.02, San Francisco County, California",1490,158
1500000US060750204022,060750204022,"Block Group 2, Census Tract 204.02, San Francisco County, California",1152,157
1500000US060750205001,060750205001,"Block Group 1, Census Tract 205, San Francisco County, California",503,73
1500000US060750205002,060750205002,"Block Group 2, Census Tract 205, San Francisco County, California",437,80
1500000US060750205003,060750205003,"Block Group 3, Census Tract 205, San Francisco County, California",501,81
1500000US060750206001,060750206001,"Block Group 1, Census Tract 206, San Francisco County, California",1102,131
1500000US060750206002,060750206002,"Block Group 2, Census Tract 206, San Francisco County, California",502,118
1500000US060750206003,060750206003,"Block Group 3, Census Tract 206, San Francisco County, California",530,93
1500000US060750206004,060750206004,"Block Group 4, Census Tract 206, San Francisco County, California",797,106
1500000US060750207001,060750207001,"Block Group 1, Census Tract 207, San Francisco County, California",1272,177
1500000US060750207002,060750207002,"Block Group 2, Census Tract 207, San Francisco County, California",1045,153
1500000US060750207003,060750207003,"Block Group 3, Census Tract 207, San Francisco County, California",537,110
1500000US060750208001,060750208001,"Block Group 1, Census Tract 208, San Francisco County, California",473,134
1500000US060750208002,060750208002,"Block Group 2, Census Tract 208, San Francisco County, California",679,136
1500000US060750208003,060750208003,"Block Group 3, Census Tract 208, San Francisco County, California",721,150
1500000US060750208004,060750208004,"Block Group 4, Census Tract 208, San Francisco County, California",880,154
1500000US060750209001,060750209001,"Block Group 1, Census Tract 209, San Francisco County, California",704,99
1500000US060750209002,060750209002,"Block Group 2, Census Tract 209, San Francisco County, California",390,83
1500000US060750209003,060750209003,"Block Group 3, Census Tract 209, San Francisco County, California",369,79
1500000US060750209004,060750209004,"Block Group 4, Census Tract 209, San Francisco County, California",422,82
1500000US060750210001,060750210001,"Block Group 1, Census Tract 210, San Francisco County, California",392,165
1500000US060750210002,060750210002,"Block Group 2, Census Tract 210, San Francisco County, California",630,163
1500000US060750210003,060750210003,"Block Group 3, Census Tract 210, San Francisco County, California",820,173
1500000US060750210004,060750210004,"Block Group 4, Census Tract 210, San Francisco County, California",373,109
1500000US060750211001,060750211001,"Block Group 1, Census Tract 211, San Francisco County, California",497,91
1500000US060750211002,060750211002,"Block Group 2, Census Tract 211, San Francisco County, California",515,94
1500000US060750211003,060750211003,"Block Group 3, Census Tract 211, San Francisco County, California",486,104
1500000US060750211004,060750211004,"Block Group 4, Census Tract 211, San Francisco County, California",543,104
1500000US060750212001,060750212001,"Block Group 1, Census Tract 212, San Francisco County, California",505,67
1500000US060750212002,060750212002,"Block Group 2, Census Tract 212, San Francisco County, California",579,70
1500000US060750212003,060750212003,"Block Group 3, Census Tract 212, San Francisco County, California",477,74
1500000US060750213001,060750213001,"Block Group 1, Census Tract 213, San Francisco County, California",573,76
1500000US060750213002,060750213002,"Block Group 2, Census Tract 213, San Francisco County, California",712,74
1500000US060750214001,060750214001,"Block Group 1, Census Tract 214, San Francisco County, California",445,74
1500000US060750214002,060750214002,"Block Group 2, Census Tract 214, San Francisco County, California",730,75
1500000US060750214003,060750214003,"Block Group 3, Census Tract 214, San Francisco County, California",641,90
1500000US060750215001,060750215001,"Block Group 1, Census Tract 215, San Francisco County, California",511,141
1500000US060750215002,060750215002,"Block Group 2, Census Tract 215, San Francisco County, California",718,148
1500000US060750215003,060750215003,"Block Group 3, Census Tract 215, San Francisco County, California",496,137
1500000US060750215004,060750215004,"Block Group 4, Census Tract 215, San Francisco County, California",459,109
1500000US060750215005,060750215005,"Block Group 5, Census Tract 215, San Francisco County, California",528,104
1500000US060750216001,060750216001,"Block Group 1, Census Tract 216, San Francisco County, California",1012,140
1500000US060750216002,060750216002,"Block Group 2, Census Tract 216, San Francisco County, California",1216,143
1500000US060750217001,060750217001,"Block Group 1, Census Tract 217, San Francisco County, California",618,82
1500000US060750217002,060750217002,"Block Group 2, Census Tract 217, San Francisco County, California",532,89
1500000US060750217003,060750217003,"Block Group 3, Census Tract 217, San Francisco County, California",792,87
1500000US060750218001,060750218001,"Block Group 1, Census Tract 218, San Francisco County, California",619,79
1500000US060750218002,060750218002,"Block Group 2, Census Tract 218, San Francisco County, California",553,79
1500000US060750218003,060750218003,"Block Group 3, Census Tract 218, San Francisco County, California",314,53
1500000US060750218004,060750218004,"Block Group 4, Census Tract 218, San Francisco County, California",441,63
1500000US060750226001,060750226001,"Block Group 1, Census Tract 226, San Francisco County, California",347,55
1500000US060750226002,060750226002,"Block Group 2, Census Tract 226, San Francisco County, California",602,75
1500000US060750227021,060750227021,"Block Group 1, Census Tract 227.02, San Francisco County, California",551,69
1500000US060750227022,060750227022,"Block Group 2, Census Tract 227.02, San Francisco County, California",513,76
1500000US060750227041,060750227041,"Block Group 1, Census Tract 227.04, San Francisco County, California",648,73
1500000US060750227042,060750227042,"Block Group 2, Census Tract 227.04, San Francisco County, California",1054,103
1500000US060750228011,060750228011,"Block Group 1, Census Tract 228.01, San Francisco County, California",581,85
1500000US060750228012,060750228012,"Block Group 2, Census Tract 228.01, San Francisco County, California",771,102
1500000US060750228013,060750228013,"Block Group 3, Census Tract 228.01, San Francisco County, California",649,97
1500000US060750228021,060750228021,"Block Group 1, Census Tract 228.02, San Francisco County, California",257,61
1500000US060750228022,060750228022,"Block Group 2, Census Tract 228.02, San Francisco County, California",406,63
1500000US060750228031,060750228031,"Block Group 1, Census Tract 228.03, San Francisco County, California",779,94
1500000US060750228032,060750228032,"Block Group 2, Census Tract 228.03, San Francisco County, California",501,80
1500000US060750228033,060750228033,"Block Group 3, Census Tract 228.03, San Francisco County, California",411,83
1500000US060750229011,060750229011,"Block Group 1, Census Tract 229.01, San Francisco County, California",615,98
1500000US060750229012,060750229012,"Block Group 2, Census Tract 229.01, San Francisco County, California",560,96
1500000US060750229013,060750229013,"Block Group 3, Census Tract 229.01, San Francisco County, California",379,81
1500000US060750229021,060750229021,"Block Group 1, Census Tract 229.02, San Francisco County, California",483,68
1500000US060750229022,060750229022,"Block Group 2, Census Tract 229.02, San Francisco County, California",412,71
1500000US060750229031,060750229031,"Block Group 1, Census Tract 229.03, San Francisco County, California",487,90
1500000US060750229032,060750229032,"Block Group 2, Census Tract 229.03, San Francisco County, California",363,87
1500000US060750229033,060750229033,"Block Group 3, Census Tract 229.03, San Francisco County, California",312,73
1500000US060750230011,060750230011,"Block Group 1, Census Tract 230.01, San Francisco County, California",539,104
1500000US060750230012,060750230012,"Block Group 2, Census Tract 230.01, San Francisco County, California",411,88
1500000US060750230013,060750230013,"Block Group 3, Census Tract 230.01, San Francisco County, California",480,81
1500000US060750230031,060750230031,"Block Group 1, Census Tract 230.03, San Francisco County, California",917,118
1500000US060750230032,060750230032,"Block Group 2, Census Tract 230.03, San Francisco County, California",294,88
1500000US060750231021,060750231021,"Block Group 1, Census Tract 231.02, San Francisco County, California",1012,103
1500000US060750231022,060750231022,"Block Group 2, Census Tract 231.02, San Francisco County, California",554,112
1500000US060750231031,060750231031,"Block Group 1, Census Tract 231.03, San Francisco County, California",260,68
1500000US060750231032,060750231032,"Block Group 2, Census Tract 231.03, San Francisco County, California",865,106
1500000US060750232001,060750232001,"Block Group 1, Census Tract 232, San Francisco County, California",445,103
1500000US060750232002,060750232002,"Block Group 2, Census Tract 232, San Francisco County, California",374,107
1500000US060750232003,060750232003,"Block Group 3, Census Tract 232, San Francisco County, California",520,102
1500000US060750233001,060750233001,"Block Group 1, Census Tract 233, San Francisco County, California",1023,62
1500000US060750234001,060750234001,"Block Group 1, Census Tract 234, San Francisco County, California",441,85
1500000US060750234002,060750234002,"Block Group 2, Census Tract 234, San Francisco County, California",634,91
1500000US060750251001,060750251001,"Block Group 1, Census Tract 251, San Francisco County, California",674,86
1500000US060750251002,060750251002,"Block Group 2, Census Tract 251, San Francisco County, California",388,62
1500000US060750251003,060750251003,"Block Group 3, Census Tract 251, San Francisco County, California",327,70
1500000US060750252001,060750252001,"Block Group 1, Census Tract 252, San Francisco County, California",574,132
1500000US060750252002,060750252002,"Block Group 2, Census Tract 252, San Francisco County, California",549,140
1500000US060750252003,060750252003,"Block Group 3, Census Tract 252, San Francisco County, California",626,121
1500000US060750252004,060750252004,"Block Group 4, Census Tract 252, San Francisco County, California",521,119
1500000US060750253001,060750253001,"Block Group 1, Census Tract 253, San Francisco County, California",538,90
1500000US060750253002,060750253002,"Block Group 2, Census Tract 253, San Francisco County, California",307,75
1500000US060750253003,060750253003,"Block Group 3, Census Tract 253, San Francisco County, California",378,76
1500000US060750253004,060750253004,"Block Group 4, Census Tract 253, San Francisco County, California",739,100
1500000US060750254011,060750254011,"Block Group 1, Census Tract 254.01, San Francisco County, California",652,88
1500000US060750254012,060750254012,"Block Group 2, Census Tract 254.01, San Francisco County, California",400,73
1500000US060750254013,060750254013,"Block Group 3, Census Tract 254.01, San Francisco County, California",361,79
1500000US060750254021,060750254021,"Block Group 1, Census Tract 254.02, San Francisco County, California",408,80
1500000US060750254022,060750254022,"Block Group 2, Census Tract 254.02, San Francisco County, California",353,86
1500000US060750254023,060750254023,"Block Group 3, Census Tract 254.02, San Francisco County, California",431,86
1500000US060750254031,060750254031,"Block Group 1, Census Tract 254.03, San Francisco County, California",727,118
1500000US060750254032,060750254032,"Block Group 2, Census Tract 254.03, San Francisco County, California",845,109
1500000US060750255001,060750255001,"Block Group 1, Census Tract 255, San Francisco County, California",401,99
1500000US060750255002,060750255002,"Block Group 2, Census Tract 255, San Francisco County, California",320,103
1500000US060750255003,060750255003,"Block Group 3, Census Tract 255, San Francisco County, California",401,111
1500000US060750255004,060750255004,"Block Group 4, Census Tract 255, San Francisco County, California",440,142
1500000US060750255005,060750255005,"Block Group 5, Census Tract 255, San Francisco County, California",380,83
1500000US060750255006,060750255006,"Block Group 6, Census Tract 255, San Francisco County, California",689,119
1500000US060750256001,060750256001,"Block Group 1, Census Tract 256, San Francisco County, California",555,88
1500000US060750256002,060750256002,"Block Group 2, Census Tract 256, San Francisco County, California",363,77
1500000US060750256003,060750256003,"Block Group 3, Census Tract 256, San Francisco County, California",388,70
1500000US060750256004,060750256004,"Block Group 4, Census Tract 256, San Francisco County, California",419,76
1500000US060750257011,060750257011,"Block Group 1, Census Tract 257.01, San Francisco County, California",452,99
